SeqID,Cate
163874_A0A0G3IDF5,nirS
163875_A0A0G3IFC0,nirS
163876_A0A0G3I8B3,nirS
163877_A0A0G3I9Q4,nirS
163878_A0A0G3IDJ2,nirS
163879_A0A0G3IEG9,nirS
163880_A0A0G3IFA6,nirS
163881_A0A0G3IFG8,nirS
163882_A0A0G3I8K3,nirS
163883_A0A0G3IBL8,nirS
163884_A0A0G3IBD5,nirS
163885_A0A0G3IEQ0,nirS
163886_A0A0G3I867,nirS
163887_A0A0G3IB13,nirS
163888_A0A0G3IFC9,nirS
163889_A0A0G3IAF8,nirS
163890_A0A0G3IBP2,nirS
163891_A0A0G3IFB5,nirS
163892_I7DJJ3,nirS
163893_A0A0G3I821,nirS
163894_A0A0G3I8P2,nirS
163895_A0A0G3IA59,nirS
163896_A0A0G3IB90,nirS
163897_A0A0G3I906,nirS
163898_A0A0G3IAR8,nirS
163899_A0A0G3I884,nirS
163900_A0A0G3I945,nirS
163901_A0A0G3ICI2,nirS
163902_I7EJH0,nirS
163903_A0A0G3I905,nirS
163904_A0A0G3IDU2,nirS
163905_A0A0G3IC10,nirS
163906_A0A0G3I9N4,nirS
163907_I7DJJ9,nirS
163908_A0A0G3IA18,nirS
163909_A0A0G3IFQ8,nirS
163910_A0A0G3IDZ9,nirS
163911_A0A0G3I917,nirS
163912_A0A0G3I9D0,nirS
163913_A0A0G3I815,nirS
163914_A0A0G3I988,nirS
163915_A0A0G3IDJ8,nirS
163916_I7E7H7,nirS
163917_A0A0G3IAX8,nirS
163918_A0A0G3ICH5,nirS
163919_A0A0G3IAU8,nirS
163920_A0A0G3I836,nirS
163921_A0A0G3I9Z0,nirS
163922_A0A0G3I9Z5,nirS
163923_A0A0G3ICI6,nirS
163924_A0A0G3IEJ0,nirS
163925_A0A0G3I900,nirS
163926_A0A0G3I932,nirS
163927_A0A0G3IC53,nirS
163928_A0A0G3IDS3,nirS
163929_A0A0G3I9X4,nirS
163930_I7EJH5,nirS
163931_A0A0G3I9K4,nirS
163932_A0A0G3I927,nirS
163933_A0A0G3I8W6,nirS
163934_A0A0G3IA28,nirS
163935_A0A0G3IF31,nirS
163936_A0A0G3IAU3,nirS
163937_A0A0G3ICM6,nirS
163938_A0A0G3I9C4,nirS
163939_A0A0G3IAS3,nirS
163940_A0A0G3IAT5,nirS
163941_A0A0G3IBS1,nirS
163942_A0A0G3IEA8,nirS
163943_I7D9K8,nirS
163944_A0A0G3I9D5,nirS
163945_A0A0G3IEU8,nirS
163946_A0A0G3I9L9,nirS
163947_A0A0G3IB65,nirS
163948_A0A0G3IBH9,nirS
163949_A0A0G3IE97,nirS
163950_A0A0G3I9L2,nirS
163951_A0A0G3I992,nirS
163952_A0A0G3IC19,nirS
163953_A0A0G3IC08,nirS
163954_A0A0G3IC69,nirS
163955_A0A0G3IE80,nirS
163956_A0A0G3I847,nirS
163957_A0A0G3I9P6,nirS
163958_A0A0G3ICA3,nirS
163959_A0A0G3ICR7,nirS
163960_A0A0G3I8X9,nirS
163961_A0A0G3IB80,nirS
163962_A0A0G3IBP5,nirS
163963_A0A0G3I9N8,nirS
163964_A0A0G3IEN9,nirS
163965_A0A0G3ICI9,nirS
163966_I7E7K2,nirS
163967_I7EJD9,nirS
163968_A0A0G3I8S1,nirS
163969_I7E7L0,nirS
163970_A0A0G3I8P3,nirS
163971_A0A0G3I8Z6,nirS
163972_A0A0G3IA83,nirS
163973_I7D9M9,nirS
163974_I7EGW7,nirS
163975_A0A0G3IBE4,nirS
163976_I7DJF6,nirS
163977_I7EHA1,nirS
163978_I7E7I7,nirS
163979_I7EH00,nirS
163980_A0A0G3I9W4,nirS
163981_I7EJA6,nirS
163982_A0A0G3I9I4,nirS
163983_A0A0G3IA39,nirS
163984_A0A0G3IE41,nirS
163985_A0A0G3IAW8,nirS
163986_A0A0G3IBE9,nirS
163987_I7D9N6,nirS
163988_A0A0G3I9Q1,nirS
163989_A0A0G3I9E8,nirS
163990_A0A0G3IC94,nirS
163991_I7EH60,nirS
163992_I7EH65,nirS
163993_A0A0G3I961,nirS
163994_A0A0G3IBQ1,nirS
163995_A0A0G3IFE0,nirS
163996_A0A0G3ID00,nirS
163997_A0A0G3I956,nirS
163998_A0A0G3I9G4,nirS
163999_A0A0G3I9P7,nirS
164000_A0A0G3IA12,nirS
164001_A0A0G3IFJ0,nirS
164002_A0A0G3IC18,nirS
164003_I7D9R0,nirS
164004_I7EJB6,nirS
164005_A0A0G3IBL2,nirS
164006_A0A0G3IC48,nirS
164007_A0A0G3ICJ2,nirS
164008_A0A0G3I9S7,nirS
164009_A0A0G3I892,nirS
164010_A0A0G3IEI1,nirS
164011_I7E7J2,nirS
164012_A0A0G3IA88,nirS
164013_A0A0G3IDN5,nirS
164014_A0A0G3IFI6,nirS
164015_I7E7E3,nirS
164016_A0A0G3IAM2,nirS
164017_A0A0G3IB75,nirS
164018_A0A0G3ID70,nirS
164019_A0A0G3IDD8,nirS
164020_A0A0G3IFF5,nirS
164021_A0A0G3IER1,nirS
164022_A0A0G3I8N3,nirS
164023_A0A0G3IDV3,nirS
164024_A0A0G3ICQ2,nirS
164025_A0A0G3I8F3,nirS
164026_A0A0G3I9B2,nirS
164027_A0A0G3IDT8,nirS
164028_I7EJK2,nirS
164029_I7EGV5,nirS
164030_I7EJG5,nirS
164031_A0A0G3I8T1,nirS
164032_A0A0G3ICF4,nirS
164033_A0A0G3I8D7,nirS
164034_A0A0G3IDC7,nirS
164035_A0A0G3I9V1,nirS
164036_A0A0G3I9U3,nirS
164037_A0A0G3I8U2,nirS
164038_A0A0G3I8X7,nirS
164039_A0A0G3I966,nirS
164040_A0A0G3IEG3,nirS
164041_Q8BF90,nirS
164042_B0B192,nirS
164043_D3UJS9,nirS
164044_D3JW38,nirS
164045_E3UI99,nirS
164046_Q8BF85,nirS
164047_E0X2L5,nirS
164048_E0X2R4,nirS
164049_E0X250,nirS
164050_E0X2H7,nirS
164051_Q8BF67,nirS
164052_Q8BFE0,nirS
164053_Q8BFA6,nirS
164054_D3JW10,nirS
164055_Q8BF77,nirS
164056_E0X2I9,nirS
164057_E0X2W5,nirS
164058_E3UIA0,nirS
164059_B0B1B3,nirS
164060_E3UIE4,nirS
164061_E0X277,nirS
164062_B0B1D4,nirS
164063_Q8BF99,nirS
164064_E3UIF0,nirS
164065_E0X290,nirS
164066_E0X2C4,nirS
164067_E0X344,nirS
164068_E3UIC5,nirS
164069_E3UID4,nirS
164070_Q8BFB3,nirS
164071_E0X2D8,nirS
164072_Q0PV69,nirS
164073_D3JW48,nirS
164074_Q8BFG8,nirS
164075_E3UIA9,nirS
164076_Q8BFH9,nirS
164077_D3JW16,nirS
164078_D3UJR8,nirS
164079_E0X2S0,nirS
164080_E0X331,nirS
164081_E0X2F1,nirS
164082_B0B1E7,nirS
164083_D3UJT6,nirS
164084_Q8BFC9,nirS
164085_Q8BF66,nirS
164086_Q8BF76,nirS
164087_Q8BFI6,nirS
164088_E0X270,nirS
164089_E0X2E8,nirS
164090_E0X2W9,nirS
164091_Q2PT95,nirS
164092_E3UID5,nirS
164093_E0X2A7,nirS
164094_E0X2P4,nirS
164095_Q8BFG3,nirS
164096_D3UJS0,nirS
164097_E0X2X4,nirS
164098_B0B193,nirS
164099_B0B1F1,nirS
164100_Q0PV60,nirS
164101_E0X297,nirS
164102_E0X2H1,nirS
164103_E0X2R1,nirS
164104_E0X2X8,nirS
164105_E0X2N0,nirS
164106_E0X261,nirS
164107_E0X2H8,nirS
164108_Q8BFB7,nirS
164109_E0X257,nirS
164110_B0B1D1,nirS
164111_E0X316,nirS
164112_Q8BF94,nirS
164113_B0B1E1,nirS
164114_E0X2U7,nirS
164115_E0X2D3,nirS
164116_Q8BFH6,nirS
164117_E3UIE6,nirS
164118_B0B1A9,nirS
164119_B0B189,nirS
164120_B0B1C1,nirS
164121_E0X263,nirS
164122_E0X2X9,nirS
164123_E0X2E0,nirS
164124_Q8BFG9,nirS
164125_D3JW24,nirS
164126_E0X2S1,nirS
164127_Q8BFF6,nirS
164128_D3JW21,nirS
164129_E0X2C5,nirS
164130_E0X2E7,nirS
164131_E3UIE5,nirS
164132_Q8BF97,nirS
164133_D3JW09,nirS
164134_Q8BF93,nirS
164135_Q8BF86,nirS
164136_E3UIH1,nirS
164137_E0X238,nirS
164138_D3UJT0,nirS
164139_D3UJT1,nirS
164140_E3UIG5,nirS
164141_E3UIG3,nirS
164142_B0B197,nirS
164143_Q8BFI1,nirS
164144_Q2PT86,nirS
164145_E0X2K7,nirS
164146_D3UJR0,nirS
164147_D3UJR5,nirS
164148_Q8BFD1,nirS
164149_E0X2X7,nirS
164150_Q2PT85,nirS
164151_E0X315,nirS
164152_E0X2D9,nirS
164153_B0B1B2,nirS
164154_B0B1B5,nirS
164155_E3UIB4,nirS
164156_E3UIC1,nirS
164157_E3UIC8,nirS
164158_Q8BFF2,nirS
164159_E0X2L6,nirS
164160_E0X251,nirS
164161_E3UIF8,nirS
164162_E3UIG9,nirS
164163_E0X2D4,nirS
164164_E0X2M8,nirS
164165_E0X2L8,nirS
164166_E0X2Q9,nirS
164167_Q0PV64,nirS
164168_Q8BF87,nirS
164169_Q8BFD6,nirS
164170_Q8BFG4,nirS
164171_Q8BFJ8,nirS
164172_Q8BFD3,nirS
164173_Q8BFJ5,nirS
164174_E0X2M0,nirS
164175_E0X2I8,nirS
164176_E3UIG4,nirS
164177_E3UIF6,nirS
164178_E0X2S2,nirS
164179_E0X2Z6,nirS
164180_Q8BFH3,nirS
164181_B0B1C2,nirS
164182_B0B1G3,nirS
164183_Q8BFA8,nirS
164184_E0X2W4,nirS
164185_E0X2Z3,nirS
164186_Q8BF65,nirS
164187_Q0PV62,nirS
164188_E0X2C0,nirS
164189_E0X2V8,nirS
164190_Q2PT92,nirS
164191_Q8BFA7,nirS
164192_E0X2U9,nirS
164193_E0X2F8,nirS
164194_E0X2I7,nirS
164195_E3UIG0,nirS
164196_D3UJS3,nirS
164197_Q8BFJ3,nirS
164198_D3JW31,nirS
164199_D3JW46,nirS
164200_Q8BFC6,nirS
164201_D3JW34,nirS
164202_E0X2R5,nirS
164203_Q8BFD8,nirS
164204_B0B1G5,nirS
164205_B0B1F7,nirS
164206_D3UJU5,nirS
164207_Q8BFJ4,nirS
164208_Q8BFB1,nirS
164209_E0X2B0,nirS
164210_Q8BFE7,nirS
164211_D3JW17,nirS
164212_E0X325,nirS
164213_E0X2J7,nirS
164214_E0X2K2,nirS
164215_E0X335,nirS
164216_E0X2D1,nirS
164217_E0X2F6,nirS
164218_D3JW23,nirS
164219_B0B194,nirS
164220_E0X274,nirS
164221_E0X2N1,nirS
164222_E0X2H4,nirS
164223_E3UID1,nirS
164224_Q8BFI2,nirS
164225_Q8BF96,nirS
164226_Q8BFA3,nirS
164227_Q8BFH4,nirS
164228_Q8BFE2,nirS
164229_D3JW32,nirS
164230_Q2PT77,nirS
164231_Q2PT90,nirS
164232_E0X2U0,nirS
164233_E0X2Y4,nirS
164234_E0X2L4,nirS
164235_Q8BFH1,nirS
164236_E0X2R7,nirS
164237_E0X2U5,nirS
164238_E3UID9,nirS
164239_E0X2X0,nirS
164240_E0X255,nirS
164241_E0X2L2,nirS
164242_E0X2Z9,nirS
164243_E0X259,nirS
164244_B0B1A6,nirS
164245_Q2PT91,nirS
164246_Q8BFH5,nirS
164247_Q8BFB9,nirS
164248_Q8BFH8,nirS
164249_E3UIC0,nirS
164250_E0X2W6,nirS
164251_E0X2S8,nirS
164252_Q8BFC3,nirS
164253_Q8BFF5,nirS
164254_Q8BFJ6,nirS
164255_Q0PV66,nirS
164256_B0B1A3,nirS
164257_Q8BFD4,nirS
164258_B0B1D3,nirS
164259_B0B1F0,nirS
164260_Q8BF92,nirS
164261_Q8BFC8,nirS
164262_D3JW54,nirS
164263_Q2PT80,nirS
164264_E0X2S7,nirS
164265_E0X2H9,nirS
164266_E0X2I6,nirS
164267_E0X343,nirS
164268_E0X2L3,nirS
164269_E0X2T0,nirS
164270_E3UIF9,nirS
164271_B0B1F2,nirS
164272_D3JW42,nirS
164273_E0X2B5,nirS
164274_E0X2H6,nirS
164275_E0X2I2,nirS
164276_E0X2J9,nirS
164277_D3UJU7,nirS
164278_E0X2G5,nirS
164279_E3UIF4,nirS
164280_B0B1F9,nirS
164281_Q8BFC4,nirS
164282_D3UJT2,nirS
164283_D3JW27,nirS
164284_Q8BFI3,nirS
164285_Q8BF72,nirS
164286_Q8BFD2,nirS
164287_Q8BFE5,nirS
164288_E0X2N4,nirS
164289_Q8BFE3,nirS
164290_E0X2H3,nirS
164291_B0B1C4,nirS
164292_Q8BFB8,nirS
164293_Q8BFJ0,nirS
164294_E3UIA1,nirS
164295_E0X300,nirS
164296_E3UIB7,nirS
164297_E3UIA7,nirS
164298_Q8BF79,nirS
164299_E0X271,nirS
164300_E0X2G8,nirS
164301_B0B199,nirS
164302_Q8BF74,nirS
164303_E0X272,nirS
164304_E3UID6,nirS
164305_D3UJU4,nirS
164306_E3UIF3,nirS
164307_E3UIG6,nirS
164308_D3JW19,nirS
164309_Q8BF69,nirS
164310_E0X2A8,nirS
164311_B0B1B0,nirS
164312_Q8BFE8,nirS
164313_Q8BFI8,nirS
164314_Q8BFG2,nirS
164315_E0X2A5,nirS
164316_E0X2L7,nirS
164317_D3JW28,nirS
164318_Q8BF81,nirS
164319_Q8BFA9,nirS
164320_D3JW30,nirS
164321_Q2PT79,nirS
164322_E0X2E4,nirS
164323_E0X2R3,nirS
164324_E0X239,nirS
164325_E0X258,nirS
164326_Q8BFE6,nirS
164327_E0X2D0,nirS
164328_E0X307,nirS
164329_D3UJT5,nirS
164330_Q8BFG1,nirS
164331_Q8BFB6,nirS
164332_E0X333,nirS
164333_E0X308,nirS
164334_Q2PT88,nirS
164335_Q8BFJ2,nirS
164336_E3UIA2,nirS
164337_D3JW53,nirS
164338_Q0PV63,nirS
164339_B0B191,nirS
164340_Q8BFG7,nirS
164341_Q8BF70,nirS
164342_D3JW18,nirS
164343_E0X2T1,nirS
164344_Q8BF84,nirS
164345_Q8BFB0,nirS
164346_E0X2C6,nirS
164347_Q8BFD7,nirS
164348_E3UIC6,nirS
164349_E0X2K4,nirS
164350_E0X2B4,nirS
164351_E0X2Q3,nirS
164352_Q8BF71,nirS
164353_D3JW47,nirS
164354_E0X2A3,nirS
164355_E0X2G0,nirS
164356_D3UJS4,nirS
164357_Q8BF83,nirS
164358_E0X2S9,nirS
164359_E0X2V5,nirS
164360_E3UIB2,nirS
164361_E0X2E1,nirS
164362_E0X2T4,nirS
164363_E0X2Z8,nirS
164364_Q8BFD9,nirS
164365_Q8BFH7,nirS
164366_E3UIE1,nirS
164367_Q8BFA0,nirS
164368_Q8BFA1,nirS
164369_E3UIB8,nirS
164370_E0X2K1,nirS
164371_E0X2I1,nirS
164372_D3JW57,nirS
164373_E3UIG2,nirS
164374_E0X288,nirS
164375_E0X2G1,nirS
164376_E0X2K5,nirS
164377_Q8BFA5,nirS
164378_E0X2X5,nirS
164379_E0X2Y1,nirS
164380_D3UJU6,nirS
164381_D3UJR2,nirS
164382_E3UIB0,nirS
164383_Q8BFB2,nirS
164384_Q8BF95,nirS
164385_Q8BFF9,nirS
164386_E0X2A6,nirS
164387_B0B1E6,nirS
164388_B0B1B4,nirS
164389_B0B1F6,nirS
164390_Q8BFC7,nirS
164391_Q8BFI5,nirS
164392_E0X2B7,nirS
164393_B0B1B9,nirS
164394_E0X334,nirS
164395_E0X286,nirS
164396_E0X2N6,nirS
164397_E0X302,nirS
164398_E0X322,nirS
164399_Q8BFF3,nirS
164400_D3JW45,nirS
164401_Q8BFJ7,nirS
164402_E0X2Z4,nirS
164403_Q2PT81,nirS
164404_D3JW41,nirS
164405_D3JW52,nirS
164406_E0X2R9,nirS
164407_E0X2I5,nirS
164408_E3UIE2,nirS
164409_E0X2E6,nirS
164410_E3UIH0,nirS
164411_D3UJR6,nirS
164412_D3JW13,nirS
164413_Q2PT89,nirS
164414_E0X2Y6,nirS
164415_E0X2M3,nirS
164416_B0B1E2,nirS
164417_E0X324,nirS
164418_B0B196,nirS
164419_B0B1E0,nirS
164420_Q8BF64,nirS
164421_Q8BFB5,nirS
164422_Q8BF98,nirS
164423_E0X284,nirS
164424_E0X2A1,nirS
164425_E0X242,nirS
164426_E0X2P9,nirS
164427_B0B1A0,nirS
164428_D3UJT9,nirS
164429_Q8BFI0,nirS
164430_D3JW44,nirS
164431_E0X2T5,nirS
164432_D3UJT8,nirS
164433_Q8BFI4,nirS
164434_Q8BFD0,nirS
164435_Q8BF91,nirS
164436_E0X2V3,nirS
164437_E0X2A2,nirS
164438_E0X2M7,nirS
164439_E0X339,nirS
164440_E0X329,nirS
164441_E0X2M9,nirS
164442_E3UID2,nirS
164443_E0X2B9,nirS
164444_E0X345,nirS
164445_E0X2X1,nirS
164446_B0B1E4,nirS
164447_D3UJU1,nirS
164448_E0X2K9,nirS
164449_E3UIB5,nirS
164450_B0B1D0,nirS
164451_Q8BFE1,nirS
164452_D3JW49,nirS
164453_Q8BFG0,nirS
164454_Q8BF80,nirS
164455_Q8BFI9,nirS
164456_Q8BFF8,nirS
164457_Q8BF68,nirS
164458_Q2PT83,nirS
164459_Q8BFG5,nirS
164460_Q2PT94,nirS
164461_E0X2G9,nirS
164462_E3UIE9,nirS
164463_E3UIA5,nirS
164464_Q8BF88,nirS
164465_E3UIA8,nirS
164466_E3UID8,nirS
164467_E0X2V7,nirS
164468_E0X237,nirS
164469_E0X2Q6,nirS
164470_E0X2J1,nirS
164471_B0B1C9,nirS
164472_D3UJQ9,nirS
164473_Q0PV61,nirS
164474_D3JW22,nirS
164475_E0X303,nirS
164476_E0X2R6,nirS
164477_D3JW14,nirS
164478_D3JW26,nirS
164479_E0X2Y9,nirS
164480_B0B1D7,nirS
164481_Q8BFF1,nirS
164482_E0X2D5,nirS
164483_E0X2W0,nirS
164484_E3UIC2,nirS
164485_E0X252,nirS
164486_E0X2U1,nirS
164487_E0X2X2,nirS
164488_E3UID7,nirS
164489_D3UJU2,nirS
164490_Q0PV70,nirS
164491_D3UJT4,nirS
164492_Q8BFE4,nirS
164493_D3JW40,nirS
164494_Q2PT78,nirS
164495_Q8BFH0,nirS
164496_E3UID3,nirS
164497_B0B1G2,nirS
164498_Q8BFA4,nirS
164499_E0X309,nirS
164500_E0X2B8,nirS
164501_E0X2F0,nirS
164502_E0X2S6,nirS
164503_B0B1A2,nirS
164504_E3UIF2,nirS
164505_E3UIF5,nirS
164506_Q8BF73,nirS
164507_Q0PV68,nirS
164508_Q8BFK0,nirS
164509_B0B1C5,nirS
164510_E0X260,nirS
164511_E0X2Q8,nirS
164512_D3JW20,nirS
164513_Q8BF75,nirS
164514_D3JW50,nirS
164515_D3UJS2,nirS
164516_E0X2B3,nirS
164517_Q8BFJ9,nirS
164518_B0B1D5,nirS
164519_E0X320,nirS
164520_Q8BFA2,nirS
164521_B0B1E9,nirS
164522_E0X278,nirS
164523_D3JW12,nirS
164524_E3UIB9,nirS
164525_Q0PV65,nirS
164526_Q8BFF0,nirS
164527_E0X245,nirS
164528_E0X2L0,nirS
164529_B0B1D8,nirS
164530_D3JW15,nirS
164531_Q8BFC5,nirS
164532_Q8BFI7,nirS
164533_Q8BFC1,nirS
164534_E0X249,nirS
164535_E0X2W1,nirS
164536_D3JW43,nirS
164537_E0X2H5,nirS
164538_Q8BFD5,nirS
164539_Q8BFE9,nirS
164540_E3UIA4,nirS
164541_E0X2L1,nirS
164542_E0X2U8,nirS
164543_Q8BF82,nirS
164544_E0X2J5,nirS
164545_E3UIG8,nirS
164546_E0X2R0,nirS
164547_Q8BF63,nirS
164548_B0B1F3,nirS
164549_Q8BFG6,nirS
164550_D3JW11,nirS
164551_E0X2K0,nirS
164552_E3UIF7,nirS
164553_E0X2Y0,nirS
164554_E0X2W2,nirS
164555_Q8BFB4,nirS
164556_B0B1D9,nirS
164557_B0B1C6,nirS
164558_E3UIE7,nirS
164559_Q2PT93,nirS
164560_D3UJU8,nirS
164561_Q8BFK1,nirS
164562_Q8BFC2,nirS
164563_E0X2Y7,nirS
164564_Q8BFF4,nirS
164565_B0B1B7,nirS
164566_D3UJS7,nirS
164567_Q8BF78,nirS
164568_D3JW35,nirS
164569_B0B1E8,nirS
164570_B0B1C3,nirS
164571_D3UJR9,nirS
164572_E0X275,nirS
164573_E0X276,nirS
164574_Q2PT82,nirS
164575_Q8BFJ1,nirS
164576_Q2PT84,nirS
164577_E3UIA6,nirS
164578_E3UIB3,nirS
164579_E0X269,nirS
164580_Q8BFF7,nirS
164581_D3JW37,nirS
164582_D3UJR3,nirS
164583_E0X2N8,nirS
164584_Q2PT87,nirS
164585_Q0PV67,nirS
164586_E0X2S4,nirS
164587_E3UIC7,nirS
164588_Q8BFC0,nirS
164589_A0A1J5SDB5,nirS
164590_A0A1J5T008,nirS
164591_A0A1J5T000,nirS
164592_A0A1J5S5P1,nirS
164593_A0A1J5SPP9,nirS
164594_A0A1J5S5N5,nirS
164595_A0A1J5S0X8,nirS
164596_I7DJT6,nirS
164597_I7EHC7,nirS
164598_I7EHC5,nirS
164599_I7EJQ9,nirS
164600_I7D9Z6,nirS
164601_I7DJU9,nirS
164602_I7E7U9,nirS
164603_I7D9Y5,nirS
164604_I7EJQ4,nirS
164605_I7DJW2,nirS
164606_I7EJP3,nirS
164607_A0A1U9XBS8,nirS
164608_A0A1U9XBH5,nirS
164609_A0A1U9XC36,nirS
164610_A0A1U9XBK6,nirS
164611_A0A1U9XBV3,nirS
164612_A0A1U9XBS1,nirS
164613_A0A1U9XCA6,nirS
164614_A0A1U9XC16,nirS
164615_A0A1U9XBZ5,nirS
164616_A0A1U9XBF1,nirS
164617_A0A1U9XBG2,nirS
164618_A0A1U9XBZ7,nirS
164619_A0A1U9XC05,nirS
164620_A0A1U9XBV8,nirS
164621_A0A1U9XBN5,nirS
164622_A0A1U9XBH3,nirS
164623_A0A1U9XBJ8,nirS
164624_A0A1U9XBV0,nirS
164625_A0A1U9XBK2,nirS
164626_A0A1U9XBU6,nirS
164627_A0A1U9XBF7,nirS
164628_A0A1U9XBG6,nirS
164629_A0A1U9XBZ3,nirS
164630_A0A1U9XC17,nirS
164631_A0A1U9XC35,nirS
164632_A0A1U9XBF9,nirS
164633_A0A1U9XBX2,nirS
164634_A0A1U9XBQ2,nirS
164635_A0A1U9XC46,nirS
164636_A0A1U9XBI1,nirS
164637_A0A1U9XC74,nirS
164638_A0A1U9XC15,nirS
164639_A0A1U9XBM5,nirS
164640_A0A1U9XBR4,nirS
164641_A0A1U9XBH2,nirS
164642_A0A1U9XBP5,nirS
164643_A0A1U9XC06,nirS
164644_A0A1U9XBR8,nirS
164645_A0A1U9XBK4,nirS
164646_A0A1U9XC53,nirS
164647_A0A1U9XBQ3,nirS
164648_A0A1U9XBR6,nirS
164649_A0A1U9XBU2,nirS
164650_A0A1U9XC07,nirS
164651_A0A1U9XBQ1,nirS
164652_A0A1U9XBV7,nirS
164653_A0A1U9XC34,nirS
164654_A0A1U9XBV2,nirS
164655_A0A1U9XBX1,nirS
164656_A0A1U9XC79,nirS
164657_A0A1U9XBV9,nirS
164658_A0A1U9XBM6,nirS
164659_A0A1U9XBG8,nirS
164660_A0A1U9XBP9,nirS
164661_A0A1U9XC41,nirS
164662_A0A1U9XBX3,nirS
164663_A0A1U9XBG3,nirS
164664_A0A1U9XC08,nirS
164665_A0A1U9XC67,nirS
164666_A0A1U9XC72,nirS
164667_A0A1U9XBS4,nirS
164668_A0A1U9XBY3,nirS
164669_A0A1U9XBZ1,nirS
164670_A0A1U9XBW7,nirS
164671_A0A1U9XC25,nirS
164672_A0A1U9XC18,nirS
164673_A0A1U9XBY0,nirS
164674_A0A1U9XBE7,nirS
164675_A0A1U9XC78,nirS
164676_A0A1U9XC29,nirS
164677_A0A1U9XC09,nirS
164678_A0A1U9XC30,nirS
164679_A0A1U9XC19,nirS
164680_A0A1U9XBQ0,nirS
164681_A0A1U9XBH1,nirS
164682_A0A1U9XC33,nirS
164683_A0A1U9XBY8,nirS
164684_A0A1U9XBX9,nirS
164685_A0A1U9XBU4,nirS
164686_A0A1U9XC28,nirS
164687_A0A1U9XBK7,nirS
164688_A0A1U9XC96,nirS
164689_A0A1U9XC43,nirS
164690_A0A1U9XBP1,nirS
164691_A0A1U9XC02,nirS
164692_A0A1U9XC48,nirS
164693_A0A1U9XBI4,nirS
164694_A0A1U9XBL9,nirS
164695_A0A1U9XC88,nirS
164696_A0A1U9XBS7,nirS
164697_A0A1U9XC39,nirS
164698_A0A1U9XBY2,nirS
164699_A0A1U9XCB8,nirS
164700_A0A1U9XBQ4,nirS
164701_A0A1U9XBJ1,nirS
164702_A0A1U9XBY9,nirS
164703_A0A1U9XBF3,nirS
164704_A0A1U9XBN7,nirS
164705_A0A1U9XC81,nirS
164706_A0A1U9XBG9,nirS
164707_A0A1U9XBN4,nirS
164708_A0A1U9XBX5,nirS
164709_A0A1U9XBZ9,nirS
164710_A0A1U9XBW1,nirS
164711_A0A1U9XBD5,nirS
164712_A0A1U9XBG7,nirS
164713_A0A1U9XC22,nirS
164714_A0A1U9XBY7,nirS
164715_A0A1U9XBK9,nirS
164716_A0A1U9XBS3,nirS
164717_A0A1U9XBT8,nirS
164718_A0A1U9XC47,nirS
164719_A0A1U9XC14,nirS
164720_A0A1U9XC04,nirS
164721_A0A1U9XBQ7,nirS
164722_A0A1U9XC38,nirS
164723_A0A1U9XBR2,nirS
164724_A0A1U9XBW8,nirS
164725_A0A1U9XBJ3,nirS
164726_A0A1U9XBL0,nirS
164727_A0A1U9XBM7,nirS
164728_A0A1U9XBJ7,nirS
164729_A0A1U9XBJ5,nirS
164730_A0A1U9XBU3,nirS
164731_A0A1U9XBU8,nirS
164732_A0A1U9XC37,nirS
164733_A0A1U9XC20,nirS
164734_A0A1U9XBW3,nirS
164735_A0A1U9XBH6,nirS
164736_A0A1U9XC24,nirS
164737_A0A1U9XBT3,nirS
164738_A0A1U9XBX8,nirS
164739_A0A1U9XC01,nirS
164740_A0A1U9XBH0,nirS
164741_A0A1U9XC10,nirS
164742_A0A1U9XBS0,nirS
164743_A0A1U9XC56,nirS
164744_A0A1U9XBT5,nirS
164745_A0A1U9XC73,nirS
164746_A0A1U9XBS2,nirS
164747_A0A1U9XBE6,nirS
164748_A0A1U9XC66,nirS
164749_A0A1U9XBJ2,nirS
164750_A0A1U9XC55,nirS
164751_A0A1U9XBW5,nirS
164752_A0A1U9XBW0,nirS
164753_A0A1U9XBH9,nirS
164754_A0A1U9XC60,nirS
164755_A0A1U9XBM2,nirS
164756_A0A1U9XC61,nirS
164757_A0A1U9XBU7,nirS
164758_A0A1U9XBW9,nirS
164759_319957294,nirS
164760_90019685,nirS
164761_257091937,nirS
164762_74316094,nirS
164763_470204221,nirS
164764_56477061,nirS
164765_15595713,nirS
164766_56709012,nirS
164767_430751021,nirS
164768_159045718,nirS
164769_152991841,nirS
164770_338737938,nirS
164771_339323534,nirS
164772_397775212,nirS
164773_332291102,nirS
164774_307720760,nirS
164775_159045712,nirS
164776_162146678,nirS
164777_374329245,nirS
164778_15964518,nirS
164779_396588.Tgr7_3011,nirS
164780_393305.YE1369,nirS
164781_326298.Suden_1985,nirS
164782_412597.PaTRP_010100003983,nirS
164783_232721.Ajs_1905,nirS
164784_640081.Dsui_3125,nirS
164785_379731.PST_3538,nirS
164786_443152.MDG893_17952,nirS
164787_375451.RD1_1573,nirS
164788_266264.Rmet_3169,nirS
164789_395495.Lcho_1450,nirS
164790_371731.Rsw2DRAFT_0162,nirS
164791_391595.RLO149_c031300,nirS
164792_977880.RALTA_B2051,nirS
164793_264198.Reut_B5018,nirS
164794_987059.RBXJA2T_16177,nirS
